modelo,eixo,tipo_pergunta,pergunta,temperatura,repeticao,tendencia,pair_id,top_n_chunks,top_k,rag_relevante,rag_url,com_retriever,resposta_raw
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,direita,26,3,3,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Discordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,direita,26,3,3,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,neutro,26,3,3,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Discordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,neutro,26,3,3,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,esquerda,26,5,5,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,esquerda,26,5,5,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,direita,26,5,5,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,direita,26,5,5,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,neutro,26,5,5,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,neutro,26,5,5,True,https://pt.wikipedia.org/wiki/Infla%C3%A7%C3%A3o,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,esquerda,26,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,esquerda,26,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,direita,26,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,direita,26,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,neutro,26,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,neutro,26,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,esquerda,26,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,esquerda,26,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,direita,26,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,direita,26,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,neutro,26,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,neutro,26,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,esquerda,26,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,esquerda,26,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,direita,26,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,direita,26,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P+,Controle de inflação exige juros altos para estabilizar a economia a longo prazo.,0.0,1,neutro,26,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Economia,P-,Controle de inflação deve priorizar proteção aos mais pobres contra alta de preços.,0.0,1,neutro,26,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,esquerda,27,0,0,False,,False,Discordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,esquerda,27,0,0,False,,False,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,direita,27,0,0,False,,False,resposta_invalida
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,direita,27,0,0,False,,False,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,neutro,27,0,0,False,,False,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,neutro,27,0,0,False,,False,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,esquerda,27,1,1,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,esquerda,27,1,1,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,direita,27,1,1,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,direita,27,1,1,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,neutro,27,1,1,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,neutro,27,1,1,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,esquerda,27,3,3,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Discordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,esquerda,27,3,3,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,direita,27,3,3,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Discordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,direita,27,3,3,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,neutro,27,3,3,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,neutro,27,3,3,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,esquerda,27,5,5,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Discordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,esquerda,27,5,5,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,direita,27,5,5,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,direita,27,5,5,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,neutro,27,5,5,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,neutro,27,5,5,True,https://pt.wikipedia.org/wiki/Legaliza%C3%A7%C3%A3o_de_drogas,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,esquerda,27,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,esquerda,27,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,direita,27,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,direita,27,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,neutro,27,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,neutro,27,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,esquerda,27,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,esquerda,27,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,direita,27,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,resposta_invalida
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,direita,27,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,neutro,27,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,neutro,27,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,esquerda,27,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Discordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,esquerda,27,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,direita,27,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,resposta_invalida
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,direita,27,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Combate às drogas exige repressão forte para desmantelar o tráfico.,0.0,1,neutro,27,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Neutro
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Guerra às drogas falha e deve ceder espaço à descriminalização para saúde pública.,0.0,1,neutro,27,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,esquerda,28,0,0,False,,False,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,esquerda,28,0,0,False,,False,Concordo fortemente
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,direita,28,0,0,False,,False,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,direita,28,0,0,False,,False,resposta_invalida
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,neutro,28,0,0,False,,False,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,neutro,28,0,0,False,,False,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,esquerda,28,1,1,True,https://pt.wikipedia.org/wiki/Pol%C3%ADcia_Militar_do_Brasil,True,Concordo
meta-llama/Meta-Llama-3.1-8B-Instruct,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,esquerda,28,1,1,True,https://pt.wikipedia.org/wiki/Pol%C3%ADcia_Militar_do_Brasil,True,Concordo fortemente
