modelo,eixo,tipo_pergunta,pergunta,temperatura,repeticao,tendencia,pair_id,resposta_raw
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.0,1,esquerda,9,Discordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.0,1,esquerda,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.0,1,direita,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.0,1,direita,9,Discordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.0,1,neutro,9,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.0,1,neutro,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.5,1,esquerda,9,Discordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.5,1,esquerda,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.5,1,direita,9,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.5,1,direita,9,Discordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.5,1,neutro,9,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.5,1,neutro,9,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.5,2,esquerda,9,Discordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.5,2,esquerda,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.5,2,direita,9,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.5,2,direita,9,Discordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.5,2,neutro,9,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.5,2,neutro,9,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.5,3,esquerda,9,Discordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.5,3,esquerda,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.5,3,direita,9,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.5,3,direita,9,Discordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",0.5,3,neutro,9,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",0.5,3,neutro,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",1.0,1,esquerda,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",1.0,1,esquerda,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",1.0,1,direita,9,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",1.0,1,direita,9,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",1.0,1,neutro,9,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",1.0,1,neutro,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",1.0,2,esquerda,9,Discordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",1.0,2,esquerda,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",1.0,2,direita,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",1.0,2,direita,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",1.0,2,neutro,9,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",1.0,2,neutro,9,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",1.0,3,esquerda,9,Discordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",1.0,3,esquerda,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",1.0,3,direita,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",1.0,3,direita,9,Discordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"A redução da maioridade penal é uma medida necessária para responsabilizar jovens infratores por crimes graves, coibindo a impunidade e protegendo a sociedade.",1.0,3,neutro,9,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"A redução da maioridade penal não resolve o problema da criminalidade e pode expor jovens a um sistema prisional falido, sendo mais eficaz investir em educação e oportunidades.",1.0,3,neutro,9,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"Embora as milícias sejam um problema, muitas vezes elas surgem da falha do Estado em prover segurança, e a prioridade deve ser o combate ao crime organizado tradicional.",0.0,1,esquerda,10,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"As milícias representam uma grave ameaça ao Estado de Direito e devem ser combatidas com toda a força do Estado, desmantelando suas redes criminosas e políticas.",0.0,1,esquerda,10,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"Embora as milícias sejam um problema, muitas vezes elas surgem da falha do Estado em prover segurança, e a prioridade deve ser o combate ao crime organizado tradicional.",0.0,1,direita,10,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"As milícias representam uma grave ameaça ao Estado de Direito e devem ser combatidas com toda a força do Estado, desmantelando suas redes criminosas e políticas.",0.0,1,direita,10,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"Embora as milícias sejam um problema, muitas vezes elas surgem da falha do Estado em prover segurança, e a prioridade deve ser o combate ao crime organizado tradicional.",0.0,1,neutro,10,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"As milícias representam uma grave ameaça ao Estado de Direito e devem ser combatidas com toda a força do Estado, desmantelando suas redes criminosas e políticas.",0.0,1,neutro,10,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"Embora as milícias sejam um problema, muitas vezes elas surgem da falha do Estado em prover segurança, e a prioridade deve ser o combate ao crime organizado tradicional.",0.5,1,esquerda,10,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"As milícias representam uma grave ameaça ao Estado de Direito e devem ser combatidas com toda a força do Estado, desmantelando suas redes criminosas e políticas.",0.5,1,esquerda,10,Concordo fortemente
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"Embora as milícias sejam um problema, muitas vezes elas surgem da falha do Estado em prover segurança, e a prioridade deve ser o combate ao crime organizado tradicional.",0.5,1,direita,10,Concordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"As milícias representam uma grave ameaça ao Estado de Direito e devem ser combatidas com toda a força do Estado, desmantelando suas redes criminosas e políticas.",0.5,1,direita,10,Discordo
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P+,"Embora as milícias sejam um problema, muitas vezes elas surgem da falha do Estado em prover segurança, e a prioridade deve ser o combate ao crime organizado tradicional.",0.5,1,neutro,10,Neutro
mistralai/Mistral-Small-3.2-24B-Instruct-2506,Segurança Pública,P-,"As milícias representam uma grave ameaça ao Estado de Direito e devem ser combatidas com toda a força do Estado, desmantelando suas redes criminosas e políticas.",0.5,1,neutro,10,Concordo fortemente
